ClassID,ClassName,SubClassName,Nation,Type,SubType,Existance,ClassLaidDown,StandardDisplacement,FullDisplacement,Length,Breadth,Draught,Engines,ShaftHorsePower,SubmergedShipHorsePower,Fuel,Speed,CruiseSpeed,SubmergedSpeed,SubmergedCruiseSpeed,Range,SubmergedRange,DivingDepth,MainGun,MainBroadside,MainGunTotal,SecondaryGun,SecondaryBroadside,SecondaryGunTotal,MainTorpedoLauncher,MainTorpedoLauncherType,MainTorpedoTubeMax,MainTorpedoTubeTotal,MainTorpedoCount,SecondaryTorpedoLauncher,SecondaryTorpedoLauncherType,SecondaryTorpedoTubeMax,SecondaryTorpedoTubeTotal,SecondaryTorpedoCount,ArmorBeltMat,ArmorBelt,ArmorBeltAngle,ArmorDeck,FlightDeckArea,HangarArea,Catapults,HasSkiJump,Compliment,Source
ss-u2,U2 Class,U2 Class,germany,Submarine,Coastal Submarine,Built,1906-01-01,341,430,45.4,5.5,3.05,Petrol Electric,600,630,Petrol,13.2,13,9,5,1600,50,30,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/germany/ger_ss_u2.htm
ss-u3,U3 Class,U3 Class,germany,Submarine,Coastal Submarine,Built,1907-01-01,421,510,51.3,5.6,3.05,Petrol Electric,600,1030,Petrol,11.8,12,9.4,4.5,1800,55,30,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/germany/ger_ss_u3.htm
ss-u5,U5 Class,U5 Class,germany,Submarine,Coastal Submarine,Built,1908-01-01,505,636,57.3,5.6,3.55,Petrol Electric,900,1040,Petrol,13.4,13,10.2,5,1900,80,30,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,28,http://www.navypedia.org/ships/germany/ger_ss_u5.htm
ss-u9,U9 Class,U9 Class,germany,Submarine,Coastal Submarine,Built,1908-06-01,493,611,57.4,6,3.13,Petrol Electric,1000,1160,Petrol,14.2,14,8.1,5,1800,80,50,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/germany/ger_ss_u9.htm
ss-u13,U13 Class,U13 Class,germany,Submarine,Coastal Submarine,Built,1909-01-01,516,644,57.9,6,3.44,Petrol Electric,1200,1160,Petrol,14.8,14,10.7,5,2000,90,50,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/germany/ger_ss_u13.htm
ss-u16,U16 Class,U16 Class,germany,Submarine,Coastal Submarine,Built,1909-06-01,489,627,57.8,6,3.36,Petrol Electric,1200,1160,Petrol,15.6,15,10.7,5,2100,90,50,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/germany/ger_ss_u16.htm
ss-u17,U17 Class,U17 Class,germany,Submarine,Submarine,Built,1910-01-01,564,691,62.4,6,3.4,Petrol Electric,1400,1120,Petrol,14.9,8,9.5,5,6700,75,50,,0,0,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/germany/ger_ss_u17.htm
ss-u19,U19 Class,U19 Class,germany,Submarine,Submarine,Built,1910-06-01,650,837,64.2,6.1,3.58,Diesel Electric,1700,1200,Diesel,15.4,8,9.5,5,7600,80,50,,0,0,,0,0,500mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,35,http://www.navypedia.org/ships/germany/ger_ss_u19.htm
ss-u23,U23 Class,U23 Class,germany,Submarine,Submarine,Built,1911-01-01,669,864,64.7,6.32,3.45,Diesel Electric,1800,1200,Diesel,16.7,8,10.3,5,7620,85,50,,0,0,,0,0,500mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,35,http://www.navypedia.org/ships/germany/ger_ss_u23.htm
ss-u27,U27 Class,U27 Class,germany,Submarine,Submarine,Built,1911-06-01,675,867,64.7,6.32,3.48,Diesel Electric,2000,1200,Diesel,16.7,8,9.8,5,9770,85,50,,0,0,,0,0,500mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,35,http://www.navypedia.org/ships/germany/ger_ss_u27.htm
ss-u31,U31 Class,U31 Class,germany,Submarine,Submarine,Built,1912-01-01,685,878,64.7,6.32,3.56,Diesel Electric,1850,1200,Diesel,16.4,8,9.7,5,8790,80,50,,0,0,,0,0,500mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,35,http://www.navypedia.org/ships/germany/ger_ss_u31.htm
ss-u42,U42 Class,U42 Class,germany,Submarine,Submarine,Built,1913-08-01,728,875,65,6.05,4.17,Diesel Electric,2600,900,Diesel,14,10,9,5,3500,85,50,,2,2,,0,0,450mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,38,http://www.navypedia.org/ships/germany/ger_ss_u42.htm
ss-u43,U43 Class,U43 Class,germany,Submarine,Submarine,Built,1913-10-01,725,940,65,6.2,3.74,Diesel Electric,2000,1200,Diesel,15.2,8,9.7,5,11400,51,50,,1,1,,0,0,500mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u43.htm
ss-u47,U43 Class,U47 Class,germany,Submarine,Submarine,Built,1913-10-01,725,940,65,6.2,3.74,Diesel Electric,2000,1200,Diesel,15.2,8,9.7,5,11400,51,50,,2,2,,0,0,500mm,Fixed,2,4,6,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u43.htm
ss-ub1,UB I Class,UB1 Class,germany,Submarine,Coastal Submarine,Built,1914-01-01,127,142,28.1,3.15,3.03,Diesel Electric,60,120,Diesel,6.5,5,5.5,4,1650,45,50,,0,0,,0,0,450mm,Fixed,2,2,2,,,0,0,0,,0,0,0,,,,FALSE,14,http://www.navypedia.org/ships/germany/ger_ss_ub1.htm
ss-u51,U51 Class,U51 Class,germany,Submarine,Submarine,Built,1914-06-01,715,902,65.2,6.44,3.64,Diesel Electric,2400,1200,Diesel,17.1,8,9.1,5,9400,55,50,,2,2,,0,0,500mm,Fixed,2,4,8,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u51.htm
ss-ub9,UB I Class,UB9 Class,germany,Submarine,Coastal Submarine,Built,1914-06-01,127,141,27.9,3.15,3.03,Diesel Electric,60,120,Diesel,7.5,5,6.2,4,1500,45,50,,0,0,,0,0,450mm,Fixed,2,2,2,,,0,0,0,,0,0,0,,,,FALSE,14,http://www.navypedia.org/ships/germany/ger_ss_ub1.htm
ss-uc1,UC I Class,UC1 Class,germany,Submarine,Minelaying Submarine,Built,1914-06-01,168,183,34,3.15,3.04,Diesel Electric,90,175,Diesel,6.2,5,5.2,4,780,50,50,,0,0,,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,FALSE,14,http://www.navypedia.org/ships/germany/ger_ss_uc1.htm
ss-uc11,UC I Class,UC11 Class,germany,Submarine,Minelaying Submarine,Built,1914-06-01,168,183,34,3.15,3.06,Diesel Electric,90,175,Diesel,6.2,5,5.2,4,910,50,50,,0,0,,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,FALSE,14,http://www.navypedia.org/ships/germany/ger_ss_uc1.htm
ss-ua,A2 Class,UA Class,germany,Submarine,Coastal Submarine,Bought,1914-08-01,270,342,46.7,4.78,2.8,Diesel Electric,700,380,Diesel,14.2,10,7.3,3,900,76,50,,0,0,,0,0,450mm,Fixed,2,3,5,,,0,0,0,,0,0,0,,,,FALSE,21,http://www.navypedia.org/ships/germany/ger_ss_ua14.htm
ss-u57,U57 Class,U57 Class,germany,Submarine,Submarine,Built,1914-08-01,768,954,67,6.32,3.79,Diesel Electric,1800,1200,Diesel,14.7,8,8.4,5,7730,55,50,,2,2,,0,0,500mm,Fixed,2,4,7,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u57.htm
ss-u61,U57 Class,U61 Class,germany,Submarine,Submarine,Built,1914-08-01,768,956,67.6,6.32,3.74,Diesel Electric,2400,1200,Diesel,16.5,8,8.4,5,7730,49,50,,1,1,,0,0,500mm,Fixed,2,4,7,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u57.htm
ss-ub18,UB II Class,UB18 Class,germany,Submarine,Coastal Submarine,Built,1915-01-01,263,292,36.1,4.36,3.7,Diesel Electric,284,280,Diesel,9.2,5,5.8,5,6650,45,50,,1,1,,0,0,500mm,Fixed,2,2,4,,,0,0,0,,0,0,0,,,,FALSE,23,http://www.navypedia.org/ships/germany/ger_ss_ub18.htm
ss-ub30,UB II Class,UB30 Class,germany,Submarine,Coastal Submarine,Built,1915-01-01,274,303,36.9,4.37,3.75,Diesel Electric,270,280,Diesel,9.1,5,5.7,5,7030,45,50,,1,1,,0,0,500mm,Fixed,2,2,4,,,0,0,0,,0,0,0,,,,FALSE,23,http://www.navypedia.org/ships/germany/ger_ss_ub18.htm
ss-u71,UE1 Class,U71 Class,germany,Submarine,Minelaying Submarine,Built,1915-01-01,755,832,56.8,5.9,4.86,Diesel Electric,900,900,Diesel,10.6,7,7.9,4,7880,83,50,,1,1,,0,0,500mm,Fixed,1,2,4,,,0,0,0,,0,0,0,,,,FALSE,32,http://www.navypedia.org/ships/germany/ger_ss_u71.htm
ss-u73,UE1 Class,U73 Class,germany,Submarine,Minelaying Submarine,Built,1915-01-01,745,829,56.8,5.9,4.84,Diesel Electric,800,800,Diesel,9.6,7,7.9,4,5480,83,50,,1,1,,0,0,500mm,Fixed,1,2,4,,,0,0,0,,0,0,0,,,,FALSE,32,http://www.navypedia.org/ships/germany/ger_ss_u71.htm
ss-u63,U63 Class,U63 Class,germany,Submarine,Submarine,Built,1915-04-01,810,927,68.4,6.3,4.04,Diesel Electric,2200,1200,Diesel,16.5,8,9,5,9170,60,50,,1,1,,0,0,500mm,Fixed,2,4,8,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u63.htm
ss-u87,U87 Class,U87 Class,germany,Submarine,Submarine,Built,1915-04-01,757,998,65.8,6.2,3.88,Diesel Electric,2400,1200,Diesel,15.6,8,8.6,5,11380,56,50,,1,1,,1,1,500mm,Fixed,2,4,12,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u87.htm
ss-u90,U87 Class,U90 Class,germany,Submarine,Submarine,Built,1915-04-01,757,998,65.8,6.2,3.88,Diesel Electric,2400,1200,Diesel,15.6,8,8.6,5,11380,56,50,,1,1,,0,0,500mm,Fixed,2,4,12,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u87.htm
ss-u81,U81 Class,U81 Class,germany,Submarine,Submarine,Built,1915-06-01,808,946,70.1,6.3,4.02,Diesel Electric,2400,1200,Diesel,16.8,8,9.1,5,11220,56,50,,1,1,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,35,http://www.navypedia.org/ships/germany/ger_ss_u81.htm
ss-u66,U7 Class,U66 Class,germany,Submarine,Submarine,Bought,1915-07-01,791,933,69.5,6.3,3.79,Diesel Electric,2300,1240,Diesel,16.8,8,10.3,5,7370,115,50,,1,1,,0,0,450mm,Fixed,4,5,12,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u66.htm
ss-uc16,UC II Class,UC16 Class,germany,Submarine,Minelaying Submarine,Built,1915-07-01,417,493,49.4,5.22,3.68,Diesel Electric,500,460,Diesel,11.9,7,7,4,9430,55,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,26,http://www.navypedia.org/ships/germany/ger_ss_uc16.htm
ss-u84,U81 Class,U84 Class,germany,Submarine,Submarine,Built,1915-08-01,808,946,70.1,6.3,4.02,Diesel Electric,2400,1200,Diesel,16.8,8,9.1,5,11220,56,50,,2,2,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,35,http://www.navypedia.org/ships/germany/ger_ss_u81.htm
ss-u93,U93 Class,U93 Class,germany,Submarine,Submarine,Built,1915-09-01,838,1000,71.6,6.3,3.94,Diesel Electric,2400,1200,Diesel,16.8,8,8.6,5,9020,52,50,,1,1,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u93.htm
ss-uc25,UC II Class,UC25 Class,germany,Submarine,Minelaying Submarine,Built,1915-09-01,400,480,49.5,5.22,3.68,Diesel Electric,600,460,Diesel,11.8,7,6.8,4,9260,53,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,26,http://www.navypedia.org/ships/germany/ger_ss_uc16.htm
ss-uc46,UC II Class,UC46 Class,germany,Submarine,Minelaying Submarine,Built,1915-09-01,420,502,51.9,5.22,3.67,Diesel Electric,600,620,Diesel,12,7,7.4,4,7280,54,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,26,http://www.navypedia.org/ships/germany/ger_ss_uc16.htm
ss-u99,U57 Class,U99 Class,germany,Submarine,Submarine,Built,1916-01-01,750,952,67.6,6.32,3.65,Diesel Electric,2400,1200,Diesel,16.5,8,8.8,5,10100,45,50,,1,1,,0,0,500mm,Fixed,2,4,12,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u57.htm
ss-u96,U93 Class,U96 Class,germany,Submarine,Submarine,Built,1916-01-01,837,998,71.6,6.3,3.9,Diesel Electric,2300,1200,Diesel,16.9,8,8.6,5,8290,47,50,,1,1,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u93.htm
ss-uc49,UC II Class,UC49 Class,germany,Submarine,Minelaying Submarine,Built,1916-01-01,434,511,52.7,5.22,3.64,Diesel Electric,600,620,Diesel,11.8,7,7.2,4,9450,56,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,26,http://www.navypedia.org/ships/germany/ger_ss_uc16.htm
ss-u101,U57 Class,U101 Class,germany,Submarine,Submarine,Built,1916-03-01,750,952,67.6,6.32,3.65,Diesel Electric,2400,1200,Diesel,16.5,8,8.8,5,10100,45,50,,2,2,,0,0,500mm,Fixed,2,4,12,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u57.htm
ss-u151,U151 Class,U151 Class,germany,Submarine,Submarine Cruiser,Built,1916-04-01,1512,1875,65,8.9,5.3,Diesel Electric,800,800,Diesel,12.4,5.5,5.2,3,25000,65,50,,2,2,,1,1,500mm,Fixed,2,2,18,,,0,0,0,,0,0,0,,,,FALSE,76,http://www.navypedia.org/ships/germany/ger_ss_deutschland.htm
ss-u105,U93 Class,U105 Class,germany,Submarine,Submarine,Built,1916-04-01,798,1000,71.6,6.3,3.9,Diesel Electric,2400,1200,Diesel,16.4,8,8.4,5,9280,50,50,,1,1,,1,1,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u93.htm
ss-ub48,UB III Class,UB48 Class,germany,Submarine,Coastal Submarine,Built,1916-05-01,516,651,55.6,5.8,3.68,Diesel Electric,1100,788,Diesel,13.6,6,8,4,9040,55,50,,1,1,,0,0,500mm,Fixed,4,5,10,,,0,0,0,,0,0,0,,,,FALSE,34,http://www.navypedia.org/ships/germany/ger_ss_ub48.htm
ss-u112,U93 Class,U112 Class,germany,Submarine,Submarine,Built,1916-09-01,798,996,71.6,6.3,3.76,Diesel Electric,2400,1200,Diesel,16.2,8,8.2,5,8300,50,50,,1,1,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u93.htm
ss-u115,U115 Class,U115 Class,germany,Submarine,Submarine,Cancelled,1916-10-01,882,1233,72.3,6.5,4,Diesel Electric,2400,1200,Diesel,16,8,9,4.5,11470,60,50,,1,1,,1,1,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/germany/ger_ss_u115.htm
ss-u117,UE II Class,U117 Class,germany,Submarine,Submarine Cruiser,Built,1916-11-01,1164,1512,81.5,7.42,4.22,Diesel Electric,2400,1200,Diesel,14.7,8,7,4.5,13900,35,75,,1,1,,1,1,500mm,Fixed,4,4,14,,,0,0,0,,0,0,0,,,,FALSE,40,http://www.navypedia.org/ships/germany/ger_ss_u117.htm
ss-u118,UE II Class,U118 Class,germany,Submarine,Submarine Cruiser,Built,1916-11-01,1164,1512,81.5,7.42,4.22,Diesel Electric,2400,1200,Diesel,14.7,8,7,4.5,11470,35,75,,1,1,,0,0,500mm,Fixed,4,4,14,,,0,0,0,,0,0,0,,,,FALSE,40,http://www.navypedia.org/ships/germany/ger_ss_u117.htm
ss-u127,U127 Class,U127 Class,germany,Submarine,Submarine Cruiser,Built,1916-12-01,1221,1649,82.7,7.54,4.21,Diesel Electric,4300,1690,Diesel,17,8,8.1,4.5,10000,50,75,,2,2,,0,0,500mm,Fixed,4,6,14,,,0,0,0,,0,0,0,,,,FALSE,46,http://www.navypedia.org/ships/germany/ger_ss_u127.htm
ss-u139,U139 Class,U139 Class,germany,Submarine,Submarine Cruiser,Built,1916-12-01,1930,2483,92,9.12,5.27,Diesel Electric,3750,1780,Diesel,15.3,8,7.6,4.5,12630,53,75,,2,2,,0,0,500mm,Fixed,4,6,24,,,0,0,0,,0,0,0,,,,FALSE,62,http://www.navypedia.org/ships/germany/ger_ss_u139.htm
ss-u140,U139 Class,U140 Class,germany,Submarine,Submarine Cruiser,Built,1916-12-01,1930,2483,92,9.12,5.27,Diesel Electric,3950,1780,Diesel,15.8,8,7.6,4.5,17750,53,75,,2,2,,2,2,500mm,Fixed,4,6,24,,,0,0,0,,0,0,0,,,,FALSE,62,http://www.navypedia.org/ships/germany/ger_ss_u139.htm
ss-u122,UE II Class,U122 Class,germany,Submarine,Submarine Cruiser,Built,1916-12-01,1163,1468,82,7.42,4.22,Diesel Electric,2400,1235,Diesel,14.7,8,7.2,4.5,11470,35,75,,1,1,,0,0,500mm,Fixed,4,4,14,,,0,0,0,,0,0,0,,,,FALSE,40,http://www.navypedia.org/ships/germany/ger_ss_u117.htm
ss-u123,UE II Class,U123 Class,germany,Submarine,Submarine Cruiser,Built,1916-12-01,1163,1468,82,7.42,4.22,Diesel Electric,2400,1235,Diesel,14.7,8,7.2,4.5,11470,35,75,,2,2,,0,0,500mm,Fixed,4,4,14,,,0,0,0,,0,0,0,,,,FALSE,40,http://www.navypedia.org/ships/germany/ger_ss_u117.htm
ss-u160,U93 Class,U160 Class,germany,Submarine,Submarine,Built,1917-01-01,821,1002,71.6,6.3,3.88,Diesel Electric,2400,1230,Diesel,16.2,8,8.2,5,8500,50,50,,2,2,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,39,http://www.navypedia.org/ships/germany/ger_ss_u93.htm
ss-u155,U151 Class,U155 Class,germany,Submarine,Submarine Cruiser,Converted,1917-02-01,1512,1875,65,8.9,5.3,Diesel Electric,800,800,Diesel,12.4,10,5.2,3,12000,65,50,,2,2,,0,0,500mm,Mount,6,6,24,,,0,0,0,,0,0,0,,,,FALSE,76,http://www.navypedia.org/ships/germany/ger_ss_deutschland.htm
ss-ub88,UB III Class,UB88 Class,germany,Submarine,Coastal Submarine,Built,1917-02-01,510,640,55.9,5.76,3.73,Diesel Electric,1100,788,Diesel,13,6,7.4,4,7120,55,75,,1,1,,0,0,500mm,Fixed,4,5,10,,,0,0,0,,0,0,0,,,,FALSE,34,http://www.navypedia.org/ships/germany/ger_ss_ub48.htm
ss-u142,U142 Class,U142 Class,germany,Submarine,Submarine Cruiser,Cancelled,1917-05-01,2158,2785,97.5,9.06,5.38,Diesel Electric,6450,2600,Diesel,17.5,6,8.5,4.5,20000,70,75,,2,2,,2,2,500mm,Fixed,4,6,24,,,0,0,0,,0,0,0,,,,FALSE,62,http://www.navypedia.org/ships/germany/ger_ss_u142.htm
ss-u158,U158 Class,U158 Class,germany,Submarine,Submarine,Cancelled,1917-06-01,811,1034,71.2,6.2,3.94,Diesel Electric,2400,1200,Diesel,16,8,9,5,12370,55,50,,1,1,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,39,http://www.navypedia.org/ships/germany/ger_ss_u158.htm
ss-uc90,UC III Class,UC90 Class,germany,Submarine,Minelaying Submarine,Built,1917-07-01,491,571,56.5,5.54,3.77,Diesel Electric,600,770,Diesel,11.5,7,6.6,4.5,9850,40,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,32,http://www.navypedia.org/ships/germany/ger_ss_uc80.htm
ss-u148,U142 Class,U148 Class,germany,Submarine,Submarine Cruiser,Cancelled,1917-08-01,2153,2766,97.5,9.06,5.36,Diesel Electric,6450,2600,Diesel,17.5,6,8.5,4.5,20000,70,75,,3,3,,0,0,500mm,Fixed,4,6,24,,,0,0,0,,0,0,0,,,,FALSE,62,http://www.navypedia.org/ships/germany/ger_ss_u142.htm
ss-uc80,UC III Class,UC80 Class,germany,Submarine,Minelaying Submarine,Cancelled,1917-09-01,474,560,56.1,5.54,3.76,Diesel Electric,600,770,Diesel,11.5,7,6.6,4.5,9850,40,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,32,http://www.navypedia.org/ships/germany/ger_ss_uc80.htm
ss-uc87,UC III Class,UC87 Class,germany,Submarine,Minelaying Submarine,Cancelled,1917-10-01,480,566,57.1,5.54,3.66,Diesel Electric,580,770,Diesel,11.5,7,6.6,4.5,9850,40,50,,1,1,,0,0,500mm,Fixed,2,3,7,,,0,0,0,,0,0,0,,,,FALSE,32,http://www.navypedia.org/ships/germany/ger_ss_uc80.htm
ss-u179,U142 Class,U179 Class,germany,Submarine,Submarine Cruiser,Cancelled,1918-03-01,2153,2766,97.5,9.06,5.36,Diesel Electric,6450,2600,Diesel,17.5,6,8.5,4.5,20700,70,75,,2,2,,0,0,500mm,Fixed,4,6,24,,,0,0,0,,0,0,0,,,,FALSE,62,http://www.navypedia.org/ships/germany/ger_ss_u142.htm
ss-us1,Gagara Class,US1 Class,germany,Submarine,Submarine,Captured,1918-08-01,650,785,68,4.48,4.12,Diesel Electric,2500,900,Diesel,16,10,9,8,2500,30,50,,2,2,,0,0,450mm,Fixed,2,4,4,450mm,Fixed,4,4,4,,0,0,0,,,,FALSE,44,http://www.navypedia.org/ships/germany/ger_ss_us1.htm
ss-type-iia,Type II Class,Type IIA Class,germany,Submarine,Coastal Submarine,Built,1935-02-01,254,303,40.9,4.08,3.83,Diesel Electric,700,360,Diesel,13,8,6.9,4,1600,35,80,,0,0,,0,0,533mm,Fixed,3,3,5,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/germany/ger_ss_iia.htm
ss-type-iib,Type II Class,Type IIB Class,germany,Submarine,Coastal Submarine,Built,1935-03-01,279,328,42.7,4.08,3.9,Diesel Electric,700,360,Diesel,13,8,6.9,4,3100,43,80,,0,0,,0,0,533mm,Fixed,3,3,5,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/germany/ger_ss_iib.htm
ss-type-ia,Type I Class,Type IA Class,germany,Submarine,Submarine,Built,1935-06-01,862,983,72.4,6.21,4.3,Diesel Electric,3080,1000,Diesel,18.6,10,8.3,4,7900,78,100,,1,1,,0,0,533mm,Fixed,4,6,14,,,0,0,0,,0,0,0,,,,FALSE,43,http://www.navypedia.org/ships/germany/ger_ss_ia.htm
ss-type-viia,Type VII Class,Type VIIA Class,germany,Submarine,Submarine,Built,1935-11-01,626,915,64.5,5.85,4.37,Diesel Electric,2310,750,Diesel,17,10,8,4,6200,94,100,,1,1,,0,0,533mm,Fixed,4,5,11,,,0,0,0,,0,0,0,,,,FALSE,44,http://www.navypedia.org/ships/germany/ger_ss_viia.htm
ss-type-viib,Type VII Class,Type VIIB Class,germany,Submarine,Submarine,Built,1937-02-01,753,1040,66.5,6.2,4.74,Diesel Electric,3200,750,Diesel,17.9,10,8,4,8700,90,100,,1,1,,0,0,533mm,Fixed,4,5,14,,,0,0,0,,0,0,0,,,,FALSE,44,http://www.navypedia.org/ships/germany/ger_ss_viib.htm
ss-type-ixa,Type IX Class,Type IXA Class,germany,Submarine,Submarine,Built,1937-03-01,1032,1153,76.5,6.51,4.7,Diesel Electric,4400,1000,Diesel,18.2,10,7.7,4,10500,78,100,,1,1,,0,0,533mm,Fixed,4,6,22,,,0,0,0,,0,0,0,,,,FALSE,48,http://www.navypedia.org/ships/germany/ger_ss_ixa.htm
ss-type-iic,Type II Class,Type IIC Class,germany,Submarine,Coastal Submarine,Built,1937-09-01,291,341,43.9,4.08,3.82,Diesel Electric,700,410,Diesel,12,8,7,4,3800,42,80,,0,0,,0,0,533mm,Fixed,3,3,5,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/germany/ger_ss_iic.htm
ss-type-ixb,Type IX Class,Type IXB Class,germany,Submarine,Submarine,Built,1938-11-01,1051,1178,76.5,6.76,4.7,Diesel Electric,4400,1000,Diesel,18.2,10,7.3,4,12000,64,100,,1,1,,0,0,533mm,Fixed,4,6,22,,,0,0,0,,0,0,0,,,,FALSE,48,http://www.navypedia.org/ships/germany/ger_ss_ixb.htm
ss-type-xi,Type XI Class,Type XI Class,germany,Submarine,Submarine Cruiser,Cancelled,1939-06-01,2740,3630,114.8,9.5,6.8,Diesel Electric,17600,2200,Diesel,23.2,10,7,4,20600,50,100,,4,4,,0,0,533mm,Fixed,2,2,12,,,0,0,0,,0,0,0,,,,FALSE,110,http://www.navypedia.org/ships/germany/ger_ss_xi.htm
ss-type-xb,Type XB Class,Type XB Class,germany,Submarine,Minelaying Submarine,Built,1939-07-01,1963,2177,89.8,9.2,4.71,Diesel Electric,4800,1100,Diesel,17,10,7,4,18450,93,100,,1,1,,0,0,533mm,Fixed,2,2,15,,,0,0,0,,0,0,0,,,,FALSE,52,http://www.navypedia.org/ships/germany/ger_ss_xb.htm
ss-ua-1939,Batiray Class,UA Class (1939),germany,Submarine,Submarine,Bought,1939-09-01,1128,1357,86.7,6.8,4.12,Diesel Electric,4600,1300,Diesel,18,10,18.4,4,13100,75,100,,1,1,,0,0,533mm,Fixed,4,6,12,,,0,0,0,,0,0,0,,,,FALSE,45,http://www.navypedia.org/ships/germany/ger_ss_ua.htm
ss-type-iid,Type II Class,Type IID Class,germany,Submarine,Coastal Submarine,Built,1939-11-01,314,364,44,4.92,3.93,Diesel Electric,700,410,Diesel,12.7,8,7.4,4,5650,56,80,,0,0,,0,0,533mm,Fixed,3,3,5,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/germany/ger_ss_iid.htm
ss-type-viic,Type VII Class,Type VIIC Class,germany,Submarine,Submarine,Built,1939-11-01,769,1070,67.1,6.2,4.74,Diesel Electric,3200,750,Diesel,17.7,10,7.6,4,8500,80,100,,1,1,,0,0,533mm,Fixed,4,5,14,,,0,0,0,,0,0,0,,,,FALSE,56,http://www.navypedia.org/ships/germany/ger_ss_viic.htm
