FittingID,BatteryID,AmmoID,BatteryRole,BatteryIndex
ca_maxim_gorkiy|molotov_1941,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|molotov_1941,100-ag-b34_x6,100-he-f56_100-aa,Secondary Gun,2
ca_maxim_gorkiy|molotov_1941,45-cp-21k_x6,45-he-o-240,AA Battery,3
ca_maxim_gorkiy|molotov_1941,37-cp-70k_x4-aft,37-he-frag-rus,AA Battery,4
ca_maxim_gorkiy|molotov_1941,12-p-dshk-1938-single_x4-aft,12-b-rus,AA Battery,5
ca_maxim_gorkiy|molotov_1941,533-tt-tripple_x2,,,
ca_maxim_gorkiy|molotov_1941,placeholder_torpedo,,,
ca_maxim_gorkiy|molotov_1941,dcr-unknown_x2,,,
ca_maxim_gorkiy|molotov_1941,dct-unknown_x4,,,
ca_maxim_gorkiy|molotov_1941,placeholder_mines,,,
ca_maxim_gorkiy|1942,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|1942,100-ag-b34_x6,100-he-f56_100-aa,Secondary Gun,2
ca_maxim_gorkiy|1942,37-cp-70k_x15,37-he-frag-rus,AA Battery,3
ca_maxim_gorkiy|1942,12-cp-markii_x2,12-b-uk,AA Battery,4
ca_maxim_gorkiy|1942,12-p-dshk-1938-single_x4-aft,12-b-rus,AA Battery,4
ca_maxim_gorkiy|1942,533-tt-tripple_x2,,,
ca_maxim_gorkiy|1942,placeholder_torpedo,,,
ca_maxim_gorkiy|1942,dcr-unknown_x2,,,
ca_maxim_gorkiy|1942,dct-unknown_x4,,,
ca_maxim_gorkiy|1942,placeholder_mines,,,
ca_maxim_gorkiy|molotov_1942,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|molotov_1942,100-ag-b34_x6,100-he-f56_100-aa,Secondary Gun,2
ca_maxim_gorkiy|molotov_1942,45-cp-21k_x6,45-he-o-240,AA Battery,3
ca_maxim_gorkiy|molotov_1942,37-cp-70k_x4-aft,37-he-frag-rus,AA Battery,4
ca_maxim_gorkiy|molotov_1942,12-cp-markii_x2,12-b-uk,AA Battery,5
ca_maxim_gorkiy|molotov_1942,12-p-dshk-1938-single_x4-aft,12-b-rus,AA Battery,5
ca_maxim_gorkiy|molotov_1942,533-tt-tripple_x2,,,
ca_maxim_gorkiy|molotov_1942,placeholder_torpedo,,,
ca_maxim_gorkiy|molotov_1942,dcr-unknown_x2,,,
ca_maxim_gorkiy|molotov_1942,dct-unknown_x4,,,
ca_maxim_gorkiy|molotov_1942,placeholder_mines,,,
ca_maxim_gorkiy|molotov_1943,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|molotov_1943,100-ag-b34_x6,100-he-f56_100-aa,Secondary Gun,2
ca_maxim_gorkiy|molotov_1943,45-cp-21k_x6,45-he-o-240,AA Battery,3
ca_maxim_gorkiy|molotov_1943,37-cp-70k_x12-aft,37-he-frag-rus,AA Battery,4
ca_maxim_gorkiy|molotov_1943,12-cp-markii_x2,12-b-uk,AA Battery,5
ca_maxim_gorkiy|molotov_1943,12-p-dshk-1938-single_x4-aft,12-b-rus,AA Battery,5
ca_maxim_gorkiy|molotov_1943,533-tt-tripple_x2,,,
ca_maxim_gorkiy|molotov_1943,placeholder_torpedo,,,
ca_maxim_gorkiy|molotov_1943,dcr-unknown_x2,,,
ca_maxim_gorkiy|molotov_1943,dct-unknown_x4,,,
ca_maxim_gorkiy|molotov_1943,placeholder_mines,,,
ca_maxim_gorkiy|kalinin_1943,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|kalinin_1943,85-gs-90k_x8,85-aa-o365,AA Battery,2
ca_maxim_gorkiy|kalinin_1943,45-cp-21k_x6,45-he-o-240,AA Battery,3
ca_maxim_gorkiy|kalinin_1943,37-cp-70k_x10-alt,37-he-frag-rus,AA Battery,4
ca_maxim_gorkiy|kalinin_1943,12-p-dshk-1938-single_x6-alt,12-b-rus,AA Battery,5
ca_maxim_gorkiy|kalinin_1943,533-tt-tripple_x2,,,
ca_maxim_gorkiy|kalinin_1943,placeholder_torpedo,,,
ca_maxim_gorkiy|kalinin_1943,dcr-unknown_x2,,,
ca_maxim_gorkiy|kalinin_1943,dct-unknown_x4,,,
ca_maxim_gorkiy|kalinin_1943,placeholder_mines,,,
ca_maxim_gorkiy|kalinin_1944,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|kalinin_1944,85-gs-90k_x8,85-aa-o365,AA Battery,2
ca_maxim_gorkiy|kalinin_1944,37-cp-70k_x19,37-he-frag-rus,AA Battery,4
ca_maxim_gorkiy|kalinin_1944,12-p-dshk-1938-single_x6-alt,12-b-rus,AA Battery,5
ca_maxim_gorkiy|kalinin_1944,533-tt-tripple_x2,,,
ca_maxim_gorkiy|kalinin_1944,placeholder_torpedo,,,
ca_maxim_gorkiy|kalinin_1944,dcr-unknown_x2,,,
ca_maxim_gorkiy|kalinin_1944,dct-unknown_x4,,,
ca_maxim_gorkiy|kalinin_1944,placeholder_mines,,,
ca_maxim_gorkiy|molotov_1955,180-ag-mk3-180_aby,180-ap-m1928,Primary Gun,1
ca_maxim_gorkiy|molotov_1955,100-gs-b34usm_x6,100-he-f56_100-aa,Secondary Gun,2
ca_maxim_gorkiy|molotov_1955,37-gs-v11_x11,37-he-frag-rus,AA Battery,3
ca_maxim_gorkiy|molotov_1955,placeholder_mines,,,
pc_vitiaz_1883,152-piv-o1877_x10,,Primary Gun,1
pc_vitiaz_1883,37-p-revolver_x8-alt-3,37-he-ita-early,Tertiary Gun,
pc_vitiaz_1883,381-tt-hull_x3-bow,,,
pc_vitiaz_1883,placeholder_torpedo,,,
pc_vitiaz_1883|1901,152-piv-o1877_x4,,Primary Gun,1
pc_vitiaz_1883|1901,37-p-revolver_x10-alt-3,37-he-ita-early,Tertiary Gun,
pc_vitiaz_1883|1901,381-tt-hull_x4-side,,,
pc_vitiaz_1883|1901,placeholder_torpedo,,,
pc_admiral_kornilov,152-cp-o1885_x14,,Primary Gun,1
pc_admiral_kornilov,47-p-1_x6-hull-4,47-he-rus,Tertiary Gun,2
pc_admiral_kornilov,37-p-revolver_x10-sides,37-he-ita-early,Tertiary Gun,3
pc_admiral_kornilov,381-tt-hull_x6,,,
pc_admiral_kornilov,placeholder_torpedo,,,
pc_admiral_kornilov|1905,152-cp-p1892_x10,152-ap-old-model-rus,Primary Gun,1
pc_admiral_kornilov|1905,75-gs-canet_x4-sides,75-he-m1907,Tertiary Gun,2
pc_admiral_kornilov|1905,47-p-1_x6-hull-4,47-he-rus,Tertiary Gun,3
pc_admiral_kornilov|1905,37-p-revolver_x2-sides,37-he-ita-early,Tertiary Gun,4
pc_admiral_kornilov|1905,381-tt-hull_x6,,,
pc_admiral_kornilov|1905,placeholder_torpedo,,,
pc_svetlana,152-gs-p1892_x6-alt,152-ap-old-model-rus,Primary Gun,1
pc_svetlana,47-p-1_x10,47-he-rus,Tertiary Gun,2
pc_svetlana,381-tt-hull_x2-side,,,
pc_svetlana,placeholder_torpedo,,,
pc_pallada,152-cp-p1892_x8,152-ap-old-model-rus,Primary Gun,1
pc_pallada,75-p-canet_x24,75-he-m1907,Tertiary Gun,2
pc_pallada,37-p-m1884_x8-pallada,37-he-rus-early,Tertiary Gun,3
pc_pallada,381-tt-hull_x3-bow,,,
pc_pallada,placeholder_torpedo,,,
pc_pallada|aurora_1908,152-cp-p1892_x10-alt,152-ap-old-model-rus,Primary Gun,1
pc_pallada|aurora_1908,75-p-canet_x20,75-he-m1907,Tertiary Gun,2
pc_pallada|aurora_1908,placeholder_mines,,,
pc_pallada|diana_1913,152-cp-p1892_x10-alt,152-ap-old-model-rus,Primary Gun,1
pc_pallada|diana_1913,75-p-canet_x20,75-he-m1907,Tertiary Gun,2
pc_pallada|diana_1913,381-tt-hull_x3-bow,,,
pc_pallada|diana_1913,placeholder_torpedo,,,
pc_pallada|diana_1913,placeholder_mines,,,
pc_pallada|diana_1914,130-gs-p1913_x10,130-he-m1911,Primary Gun,1
pc_pallada|diana_1914,75-p-canet_x4,75-he-m1907,Tertiary Gun,2
pc_pallada|diana_1914,placeholder_mines,,,
pc_pallada|diana_1916,130-gs-p1913_x10,130-he-m1911,Primary Gun,1
pc_pallada|diana_1916,76-cp-p1914-aa_x2-aft,76-sh-sh354p,AA Battery,2
pc_pallada|diana_1916,placeholder_mines,,,
pc_pallada|aurora_1917,152-cp-p1892_x14,152-ap-old-model-rus,Primary Gun,1
pc_pallada|aurora_1917,75-cp-osz-m1916_x1-aft,75-he-m1907,AA Battery,2
pc_pallada|aurora_1917,placeholder_mines,,,
pc_pallada|aurora_1923,130-gs-p1913_x14,130-he-m1911,Primary Gun,1
pc_pallada|aurora_1923,76-cp-p1914-aa_x4-aft,76-sh-sh354p,AA Battery,2
pc_pallada|aurora_1923,placeholder_mines,,,
pc_pallada|aurora_1939,130-gs-p1913_x13,130-he-m1911,Primary Gun,1
pc_pallada|aurora_1939,76-cp-p1914-aa_x2-aft,76-sh-sh354p,AA Battery,2
pc_pallada|aurora_1939,45-cp-21k_x2-aft,45-he-o-240,AA Battery,3
pc_pallada|aurora_1939,placeholder_mines,,,
pc_variag,152-cp-p1892_x12,152-ap-old-model-rus,Primary Gun,1
pc_variag,75-p-canet_x12,75-he-m1907,Tertiary Gun,2
pc_variag,47-p-1_x8-hull,47-he-rus,Tertiary Gun,3
pc_variag,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,4
pc_variag,381-tt-hull_x6,,,
pc_variag,placeholder_torpedo,,,
pc_variag,placeholder_mines,,,
pc_soya,152-cp-p1892_x12,152-ap-old-model-rus,Primary Gun,1
pc_soya,75-p-canet_x10,75-he-m1907,Tertiary Gun,2
pc_soya,47-p-1_x2,47-he-rus,Tertiary Gun,3
pc_soya,381-tt-hull_x2-side,,,
pc_soya,placeholder_torpedo,,,
pc_soya,placeholder_mines,,,
pc_variag|1916,152-cp-p1892_x12,152-ap-old-model-rus,Primary Gun,1
pc_variag|1916,75-p-canet_x10,75-he-m1907,Tertiary Gun,2
pc_variag|1916,47-p-1_x2,47-he-rus,Tertiary Gun,3
pc_variag|1916,381-tt-hull_x2-side,,,
pc_variag|1916,placeholder_torpedo,,,
pc_variag|1916,placeholder_mines,,,
pc_askold,152-gs-p1892_x12-alt,152-ap-old-model-rus,Primary Gun,1
pc_askold,75-p-canet_x12-alt,75-he-m1907,Tertiary Gun,2
pc_askold,47-p-1_x8-hull-2,47-he-rus,Tertiary Gun,3
pc_askold,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,4
pc_askold,381-tt-hull_x6,,,
pc_askold,placeholder_torpedo,,,
pc_askold|1912,152-gs-p1892_x12-alt,152-ap-old-model-rus,Primary Gun,1
pc_askold|1912,75-p-canet_x10-alt,75-he-m1907,Tertiary Gun,2
pc_askold|1912,47-p-1_x4-hull,47-he-rus,Tertiary Gun,3
pc_askold|1912,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,4
pc_askold|1912,7-p-maxim_x4,7-b-uknown-30,Tertiary Gun,5
pc_askold|1912,450-tt-hull_x4-side,,,
pc_askold|1912,placeholder_torpedo,,,
pc_askold|1915,152-gs-p1892_x12-alt,152-ap-old-model-rus,Primary Gun,1
pc_askold|1915,75-p-canet_x10-alt,75-he-m1907,Tertiary Gun,2
pc_askold|1915,57-p-nord-aa_x2-aft,57-he-rus,AA Battery,3
pc_askold|1915,47-p-aa_x2-aft,47-he-rus,AA Battery,4
pc_askold|1915,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,5
pc_askold|1915,7-p-maxim_x4,7-b-uknown-30,Tertiary Gun,6
pc_askold|1915,450-tt-hull_x4-side,,,
pc_askold|1915,placeholder_torpedo,,,
ad_glory_iv_1918,152-gs-p1892_x12-alt,152-ap-old-model-rus,Primary Gun,1
ad_glory_iv_1918,75-p-canet_x10-alt,75-he-m1907,Tertiary Gun,2
ad_glory_iv_1918,57-p-nord-aa_x2-aft,57-he-rus,AA Battery,3
ad_glory_iv_1918,47-p-aa_x2-aft,47-he-rus,AA Battery,4
ad_glory_iv_1918,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,5
ad_glory_iv_1918,7-p-maxim_x4,7-b-uknown-30,Tertiary Gun,6
ad_glory_iv_1918,450-tt-hull_x4-side,,,
ad_glory_iv_1918,placeholder_torpedo,,,
pc_bogatyr,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_bogatyr,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_bogatyr,152-gs-p1892_x4-sides,152-ap-old-model-rus,Primary Gun,1
pc_bogatyr,75-p-canet_x12-alt-3,75-he-m1907,Tertiary Gun,2
pc_bogatyr,47-p-1_x8-hull-3,47-he-rus,Tertiary Gun,3
pc_bogatyr,37-p-revolver_x2-alt,37-he-ita-early,Tertiary Gun,4
pc_bogatyr,381-tt-hull_x4,,,
pc_bogatyr,placeholder_torpedo,,,
pc_bogatyr|1911,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_bogatyr|1911,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_bogatyr|1911,152-gs-p1892_x4-sides,152-ap-old-model-rus,Primary Gun,1
pc_bogatyr|1911,75-p-canet_x12-alt-3,75-he-m1907,Tertiary Gun,2
pc_bogatyr|1911,47-p-1_x8-hull-3,47-he-rus,Tertiary Gun,3
pc_bogatyr|1911,381-tt-hull_x2-side,,,
pc_bogatyr|1911,placeholder_torpedo,,,
pc_bogatyr|1916,130-ag-p1913_ay,130-he-m1911,Primary Gun,1
pc_bogatyr|1916,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_bogatyr|1916,130-gs-p1913_x8-sides,130-he-m1911,Primary Gun,1
pc_bogatyr|1916,381-tt-hull_x2-side,,,
pc_bogatyr|1916,placeholder_torpedo,,,
pc_bogatyr|1916,placeholder_mines,,,
pc_vityaz_1900,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_vityaz_1900,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_vityaz_1900,152-gs-p1892_x4-sides,152-ap-old-model-rus,Primary Gun,1
pc_vityaz_1900,75-p-canet_x12-alt-3,75-he-m1907,Tertiary Gun,2
pc_vityaz_1900,47-p-1_x8-hull-3,47-he-rus,Tertiary Gun,3
pc_vityaz_1900,37-p-revolver_x2-alt,37-he-ita-early,Tertiary Gun,4
pc_vityaz_1900,381-tt-hull_x2-side,,,
pc_vityaz_1900,placeholder_torpedo,,,
pc_vityaz_1900|1908,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_vityaz_1900|1908,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_vityaz_1900|1908,152-gs-p1892_x4-sides,152-ap-old-model-rus,Primary Gun,1
pc_vityaz_1900|1908,75-p-canet_x12-alt-3,75-he-m1907,Tertiary Gun,2
pc_vityaz_1900|1908,47-p-1_x8-hull-3,47-he-rus,Tertiary Gun,3
pc_vityaz_1900|1908,381-tt-hull_x2-side,,,
pc_vityaz_1900|1908,placeholder_torpedo,,,
pc_vityaz_1900|1916,130-ag-p1913_ay,130-he-m1911,Primary Gun,1
pc_vityaz_1900|1916,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_vityaz_1900|1916,130-gs-p1913_x8-sides,130-he-m1911,Primary Gun,1
pc_vityaz_1900|1916,75-cp-osz-m1916_x1-aft,75-he-m1907,AA Battery,2
pc_vityaz_1900|1916,47-p-aa_x2-aft,47-he-rus,AA Battery,3
pc_vityaz_1900|1916,381-tt-hull_x2-side,,,
pc_vityaz_1900|1916,placeholder_torpedo,,,
pc_vityaz_1900|1916,placeholder_mines,,,
pc_kagul,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_kagul,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_kagul,152-gs-p1892_x4-sides,152-ap-old-model-rus,Primary Gun,1
pc_kagul,75-p-canet_x12-alt-3,75-he-m1907,Tertiary Gun,2
pc_kagul,47-p-1_x8-hull-3,47-he-rus,Tertiary Gun,3
pc_kagul,37-p-revolver_x2-alt,37-he-ita-early,Tertiary Gun,4
pc_kagul,450-tt-hull_x2-side,,,
pc_kagul,placeholder_torpedo,,,
pc_kagul|1912,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_kagul|1912,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_kagul|1912,152-gs-p1892_x4-sides,152-ap-old-model-rus,Primary Gun,1
pc_kagul|1912,75-p-canet_x12-alt-3,75-he-m1907,Tertiary Gun,2
pc_kagul|1912,450-tt-hull_x2-side,,,
pc_kagul|1912,placeholder_torpedo,,,
pc_kagul|1914,152-ag-p1892_ay,152-ap-old-model-rus,Primary Gun,1
pc_kagul|1914,152-c-p1892_x4,152-ap-old-model-rus,Primary Gun,1
pc_kagul|1914,152-gs-p1892_x8-sides,152-ap-old-model-rus,Primary Gun,1
pc_kagul|1914,75-cp-osz-m1916_x2-turret-2,75-he-m1907,AA Battery,2
pc_kagul|1914,450-tt-hull_x2-side,,,
pc_kagul|1914,placeholder_torpedo,,,
pc_kagul|1917,130-gs-p1913_x8-sides,130-he-m1911,Primary Gun,1
pc_kagul|1917,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_kagul|1917,75-cp-osz-m1916_x2-turret-2,75-he-m1907,AA Battery,2
pc_kagul|1917,450-tt-hull_x2-side,,,
pc_kagul|1917,placeholder_torpedo,,,
pc_kagul|komintern_1923,130-gs-p1913_x10-alt,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1923,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1923,47-p-aa_x2-aft,47-he-rus,AA Battery,2
pc_kagul|komintern_1923,450-tt-hull_x2-side,,,
pc_kagul|komintern_1923,placeholder_torpedo,,,
ats_komintern_1930,130-gs-p1913_x10-alt,130-he-m1911,Primary Gun,1
ats_komintern_1930,130-c-p1913_x4,130-he-m1911,Primary Gun,1
ats_komintern_1930,76-cp-p1914-aa_x4-aft-2,76-sh-sh354p,AA Battery,2
pc_kagul|komintern_1941_1,130-gs-p1913_x8-sides,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1941_1,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1941_1,76-cp-p1914-aa_x3-aft,76-sh-sh354p,AA Battery,2
pc_kagul|komintern_1941_1,45-cp-21k_x3-fore,45-he-o-240,AA Battery,3
pc_kagul|komintern_1941_1,12-p-dshk-1938-single_x5,12-b-rus,AA Battery,4
pc_kagul|komintern_1941_1,placeholder_mines,,,
pc_kagul|komintern_1941_7,130-gs-p1913_x8-sides,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1941_7,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1941_7,76-cp-p1914-aa_x3-aft,76-sh-sh354p,AA Battery,2
pc_kagul|komintern_1941_7,45-cp-21k_x3-fore,45-he-o-240,AA Battery,3
pc_kagul|komintern_1941_7,25-gs-72k_x2,25-frag-ozr-132,AA Battery,4
pc_kagul|komintern_1941_7,12-p-dshk-1938-single_x5,12-b-rus,AA Battery,5
pc_kagul|komintern_1941_7,placeholder_mines,,,
pc_kagul|komintern_1942,130-gs-p1913_x8-sides,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1942,130-c-p1913_x4,130-he-m1911,Primary Gun,1
pc_kagul|komintern_1942,76-gs-34k_x3-aft,76-sh-sh361p,AA Battery,2
pc_kagul|komintern_1942,45-cp-21k_x3-fore,45-he-o-240,AA Battery,3
pc_kagul|komintern_1942,25-gs-72k_x2,25-frag-ozr-132,AA Battery,4
pc_kagul|komintern_1942,12-p-dshk-1938-single_x5,12-b-rus,AA Battery,5
pc_kagul|komintern_1942,placeholder_mines,,,
pc_novik,120-gs-p1892_x6,120-he-m1907,Primary Gun,1
pc_novik,47-p-1_x6-hull-5,47-he-rus,Tertiary Gun,2
pc_novik,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,3
pc_novik,381-tt-hull_x5-stern,,,
pc_novik,placeholder_torpedo,,,
pc_boyarin,120-gs-p1892_x6,120-he-m1907,Primary Gun,1
pc_boyarin,47-p-1_x8-hull,47-he-rus,Tertiary Gun,2
pc_boyarin,37-p-m1884_x4-mast,37-he-rus-early,Tertiary Gun,3
pc_boyarin,450-tt-hull_x5-bow,,,
pc_boyarin,placeholder_torpedo,,,
pc_izumrud,120-gs-p1892_x8,120-he-m1907,Primary Gun,1
pc_izumrud,47-p-1_x6-hull-5,47-he-rus,Tertiary Gun,2
pc_izumrud,37-p-m1884_x2,37-he-rus-early,Tertiary Gun,3
pc_izumrud,450-tt-hull_x3-bow,,,
pc_izumrud,placeholder_torpedo,,,
cl_admiral_nakhimov,130-gs-p1913_x15,130-he-m1911,Primary Gun,1
cl_admiral_nakhimov,63-p-p1916_x4-alt,63-he-rus,AA Battery,2
cl_admiral_nakhimov,450-tt-hull_x2-side,,,
cl_admiral_nakhimov,placeholder_torpedo,,,
cl_admiral_nakhimov,placeholder_mines,,,
cl_chervona_ukraina_1922,130-gs-p1913_x15,130-he-m1911,Primary Gun,1
cl_chervona_ukraina_1922,76-cp-p1914-aa_x4-alt,76-sh-sh354p,AA Battery,2
cl_chervona_ukraina_1922,450-tt-hull_x2-side,,,
cl_chervona_ukraina_1922,placeholder_torpedo,,,
cl_chervona_ukraina_1922,placeholder_mines,,,
cl_chervona_ukraina_1922|1932,130-gs-p1913_x15,130-he-m1911,Primary Gun,1
cl_chervona_ukraina_1922|1932,76-cp-p1914-aa_x4-alt,76-sh-sh354p,AA Battery,2
cl_chervona_ukraina_1922|1932,450-tt-tripple_x4,,,
cl_chervona_ukraina_1922|1932,placeholder_torpedo,,,
cl_chervona_ukraina_1922|1932,placeholder_mines,,,
cl_chervona_ukraina_1922|1936,130-gs-p1913_x15,130-he-m1911,Primary Gun,1
cl_chervona_ukraina_1922|1936,100-gs-m1924_x3-alt,100-he-ita,AA Battery,2
cl_chervona_ukraina_1922|1936,450-tt-tripple_x4,,,
cl_chervona_ukraina_1922|1936,placeholder_torpedo,,,
cl_chervona_ukraina_1922|1936,placeholder_mines,,,
cl_chervona_ukraina_1939,130-gs-p1913_x15,130-he-m1911,Primary Gun,1
cl_chervona_ukraina_1939,100-gs-m1924_x3-alt,100-he-ita,AA Battery,2
cl_chervona_ukraina_1939,45-cp-21k_x4,45-he-o-240,AA Battery,3
cl_chervona_ukraina_1939,12-p-dshk-1938-single_x7,12-b-rus,AA Battery,4
cl_chervona_ukraina_1939,450-tt-tripple_x4,,,
cl_chervona_ukraina_1939,placeholder_torpedo,,,
cl_chervona_ukraina_1939,placeholder_mines,,,
ca_krasny_kavkaz_1926,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926,102-cp-b2_x4,102-he-m1915,AA Battery,2
ca_krasny_kavkaz_1926,7-p-maxim-aa_x4,7-b-uknown-30,AA Battery,3
ca_krasny_kavkaz_1926,450-tt-tripple_x4,,,
ca_krasny_kavkaz_1926,placeholder_torpedo,,,
ca_krasny_kavkaz_1926,placeholder_mines,,,
ca_krasny_kavkaz_1926|1935,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926|1935,100-gs-m1924_x4,100-he-ita,AA Battery,2
ca_krasny_kavkaz_1926|1935,45-cp-21k_x4-sides,45-he-o-240,AA Battery,3
ca_krasny_kavkaz_1926|1935,7-p-maxim-aa_x4,7-b-uknown-30,AA Battery,4
ca_krasny_kavkaz_1926|1935,450-tt-tripple_x4,,,
ca_krasny_kavkaz_1926|1935,placeholder_torpedo,,,
ca_krasny_kavkaz_1926|1935,placeholder_mines,,,
ca_krasny_kavkaz_1926|1940,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926|1940,100-gs-m1924_x4,100-he-ita,AA Battery,2
ca_krasny_kavkaz_1926|1940,45-cp-21k_x4-sides,45-he-o-240,AA Battery,3
ca_krasny_kavkaz_1926|1940,12-p-dshk-1938-single_x6,12-b-rus,AA Battery,4
ca_krasny_kavkaz_1926|1940,7-p-maxim-aa-quad_x2,7-b-uknown-30,AA Battery,5
ca_krasny_kavkaz_1926|1940,450-tt-tripple_x4,,,
ca_krasny_kavkaz_1926|1940,placeholder_torpedo,,,
ca_krasny_kavkaz_1926|1940,placeholder_mines,,,
ca_krasny_kavkaz_1926|1942_2,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926|1942_2,100-gs-m1924_x4,100-he-ita,AA Battery,2
ca_krasny_kavkaz_1926|1942_2,45-cp-21k_x4-sides,45-he-o-240,AA Battery,3
ca_krasny_kavkaz_1926|1942_2,37-cp-70k_x4-sides,37-he-frag-rus,AA Battery,4
ca_krasny_kavkaz_1926|1942_2,12-p-dshk-1938-single_x6,12-b-rus,AA Battery,5
ca_krasny_kavkaz_1926|1942_2,7-p-maxim-aa-quad_x2-turret,7-b-uknown-30,AA Battery,6
ca_krasny_kavkaz_1926|1942_2,450-tt-tripple_x4,,,
ca_krasny_kavkaz_1926|1942_2,placeholder_torpedo,,,
ca_krasny_kavkaz_1926|1942_2,placeholder_mines,,,
ca_krasny_kavkaz_1926|1942_5,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926|1942_5,100-gs-m1924_x6-alt,100-he-ita,AA Battery,2
ca_krasny_kavkaz_1926|1942_5,76-gs-34k_x2-aft,76-sh-sh361p,AA Battery,3
ca_krasny_kavkaz_1926|1942_5,45-cp-21k_x4-sides,45-he-o-240,AA Battery,4
ca_krasny_kavkaz_1926|1942_5,37-cp-70k_x4-sides,37-he-frag-rus,AA Battery,5
ca_krasny_kavkaz_1926|1942_5,20-p-mk6_x6-kk,20-he-mk3,AA Battery,6
ca_krasny_kavkaz_1926|1942_5,12-p-dshk-1938-single_x6,12-b-rus,AA Battery,7
ca_krasny_kavkaz_1926|1942_5,7-p-maxim-aa-quad_x2-turret,7-b-uknown-30,AA Battery,8
ca_krasny_kavkaz_1926|1942_5,450-tt-tripple_x4,,,
ca_krasny_kavkaz_1926|1942_5,placeholder_torpedo,,,
ca_krasny_kavkaz_1926|1942_5,placeholder_mines,,,
ca_krasny_kavkaz_1926|1942_12,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926|1942_12,100-gs-m1924_x6-alt,100-he-ita,AA Battery,2
ca_krasny_kavkaz_1926|1942_12,76-gs-34k_x2-aft,76-sh-sh361p,AA Battery,3
ca_krasny_kavkaz_1926|1942_12,45-cp-21k_x4-sides,45-he-o-240,AA Battery,4
ca_krasny_kavkaz_1926|1942_12,37-cp-70k_x4-sides,37-he-frag-rus,AA Battery,5
ca_krasny_kavkaz_1926|1942_12,20-p-mk6_x6-kk,20-he-mk3,AA Battery,6
ca_krasny_kavkaz_1926|1942_12,12-cp-markii_x2-f-a,12-b-uk,AA Battery,7
ca_krasny_kavkaz_1926|1942_12,12-p-dshk-1938-single_x6,12-b-rus,AA Battery,7
ca_krasny_kavkaz_1926|1942_12,450-tt-tripple_x4,,,
ca_krasny_kavkaz_1926|1942_12,placeholder_torpedo,,,
ca_krasny_kavkaz_1926|1942_12,placeholder_mines,,,
ca_krasny_kavkaz_1926|1944,180-ag-mk1-180_abxy,180-ap-m1928,Primary Gun,1
ca_krasny_kavkaz_1926|1944,100-gs-m1924_x6-alt,100-he-ita,AA Battery,2
